g0,A_reg,B_reg,C_reg,rmse_reg,A_sub,B_sub,C_sub,rmse_sub,rel_dA,dphi_rad
2.6333333333333333,1.7419053743441744,-0.9791010630877396,1.4406926950011152,0.08000202192636062,0.0,0.0,0.0,nan,1.0,2.1677024059523577
2.67843137254902,1.7931774041364947,-0.7483373092200033,1.6295632771804425,0.08676968309145015,0.0,0.0,0.0,nan,1.0,2.0012957934693225
2.723529411764706,1.844527455636945,-0.47490982191155034,1.7823417729634352,0.0937051438168607,0.0,0.0,0.0,nan,1.0,1.831198969638127
2.768627450980392,1.895406432459007,-0.15898936158780833,1.8887265358195404,0.10087272685040059,0.0,0.0,0.0,nan,1.0,1.6547764144432473
2.813725490196078,1.9452950378619465,0.1999478131525359,1.9349919008476058,0.10829998345608194,0.0,0.0,0.0,nan,1.0,1.4678291353731032
2.8588235294117648,1.9938126540279515,0.6048614086220658,1.899850408774784,0.11599201632210429,0.0,0.0,0.0,nan,1.0,1.2625697895295152
2.9039215686274513,2.0271843710957236,1.1573173752670518,1.6643596267993725,0.12281313543061775,0.0,0.0,0.0,nan,1.0,0.9631960020196398
2.9490196078431374,2.0676935490511643,1.56185261847978,1.3549808157076078,0.13192849702676318,0.0,0.0,0.0,nan,1.0,0.7145933038042247
2.9941176470588236,2.111704030833986,1.8478700833395354,1.022091027716828,0.1421607328117255,0.0,0.0,0.0,nan,1.0,0.5052342577006004
3.0392156862745097,2.1557994148592177,2.050380660780374,0.6658905788529986,0.1525202048162156,0.0,0.0,0.0,nan,1.0,0.3140187629726801
3.0843137254901962,2.198799045914529,2.179218051964876,0.29278990130305527,0.16244966907005606,0.0,0.0,0.0,nan,1.0,0.1335556963414465
3.1294117647058823,2.240862365377568,2.239060850598945,-0.08983678467464802,0.1718744153442529,0.0,0.0,0.0,nan,1.0,0.04010102013138319
3.174509803921569,2.281831480279562,2.231674529234358,-0.47579796128338253,0.18032410502580684,0.0,0.0,0.0,nan,1.0,0.2100571761963074
3.1803176022626727,2.2868021055209766,2.2255038917615866,-0.5259242317760265,0.18107158667507162,0.0,0.0,0.0,nan,1.0,0.23205959591172012
3.1869842689293395,2.2926193554060803,2.2172028799930583,-0.5831937051555681,0.18198975183004118,0.0,0.0,0.0,nan,1.0,0.25720529428605576
3.193650935596006,2.2991502258894627,2.2086314741704656,-0.6387791265462293,0.18365074750930585,0.0,0.0,0.0,nan,1.0,0.28153725116149514
3.2003176022626727,2.304969999949222,2.1974443112608055,-0.6957910602856576,0.18451232065052817,0.0,0.0,0.0,nan,1.0,0.3066488954848126
3.2069842689293395,2.3108108387533823,2.1847952678812925,-0.7526728173274373,0.18532730624750715,0.0,0.0,0.0,nan,1.0,0.3317711026184194
3.213650935596006,2.317320155782212,2.1720196338612365,-0.8076530285436908,0.186971249843568,0.0,0.0,0.0,nan,1.0,0.35600112578183074
3.219607843137255,2.322497211479642,2.158072127058452,-0.858322778297374,0.18755326872829187,0.0,0.0,0.0,nan,1.0,0.3785450499330886
3.2203176022626727,2.3231896391908515,2.156496426809274,-0.8641372927970149,0.1877271709573402,0.0,0.0,0.0,nan,1.0,0.3811213366682968
3.226984268929339,2.3291086092916413,2.139536602689799,-0.920396675149925,0.18844774417737759,0.0,0.0,0.0,nan,1.0,0.4062542271614972
3.233650935596006,2.3356166327574113,2.1225882381668972,-0.9745379553453082,0.19008198057508852,0.0,0.0,0.0,nan,1.0,0.4304181170447222
3.2403176022626727,2.341591414833518,2.1027671561215375,-1.0302527074259884,0.1907433168844991,0.0,0.0,0.0,nan,1.0,0.45557607680748885
3.246984268929339,2.3476297712700838,2.0815005658862837,-1.0856891531044723,0.1913590366219992,0.0,0.0,0.0,nan,1.0,0.48076977703924983
3.253650935596006,2.3541440623927423,2.060372465467495,-1.1387974227413762,0.19296787020961048,0.0,0.0,0.0,nan,1.0,0.5049247740572911
3.2603176022626728,2.3602689906820924,2.036255212408353,-1.1935386119917855,0.19352400168076314,0.0,0.0,0.0,nan,1.0,0.5301689012090468
3.264705882352941,2.3645624335144246,2.0206807174183328,-1.2280085261273186,0.19457404657965577,0.0,0.0,0.0,nan,1.0,0.5460768019551085
3.266984268929339,2.3664804114989817,2.0107013606476607,-1.2479221034575976,0.1940366560308833,0.0,0.0,0.0,nan,1.0,0.5554580365342362
3.2703176022626725,2.3697510267636965,1.9982209005895795,-1.2739046908205354,0.19482640092303322,0.0,0.0,0.0,nan,1.0,0.5675514546992364
3.273650935596006,2.373020572059521,1.9854018155723647,-1.29977162076253,0.19561641082213482,0.0,0.0,0.0,nan,1.0,0.5796471564876641
3.2803176022626723,2.3793503977077033,1.9570093718443635,-1.353300644197414,0.19607155083426098,0.0,0.0,0.0,nan,1.0,0.605008365725081
3.286984268929339,2.3859098947077255,1.9289506012525708,-1.4041779102348733,0.19763576566683316,0.0,0.0,0.0,nan,1.0,0.6292385474392457
